ID,chemical_name,cas_rn,protected_cas_rn,DTXSID,PubChem_CID,InChI_string,InChIKey,smiles,S,S_unit,S_comment,S_AD,comment_compound,DTXSID_mixture_network
ID_2441,Diphenyl phosphate,838-85-7,CASRN_838-85-7,DTXSID1048207,13282,"InChI=1S/C12H11O4P/c13-17(14,15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12/h1-10H,(H,13,14)
",ASMQGLCHMVWBQR-UHFFFAOYSA-N,OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,268.0834149773966,mg/L,OPERA 2.7,1,n/a,n/a
ID_2442,Pipradrol,467-60-7,CASRN_467-60-7,DTXSID2023486,10083,"InChI=1/C18H21NO/c20-18(15-9-3-1-4-10-15,16-11-5-2-6-12-16)17-13-7-8-14-19-17/h1-6,9-12,17,19-20H,7-8,13-14H2
",XSWHNYGMWWVAIE-UHFFFAOYSA-N,OC(C1CCCCN1)(C1=CC=CC=C1)C1=CC=CC=C1,6.563204322045375,mg/L,OPERA 2.7,1,n/a,n/a
ID_2443,Azacyclonol,115-46-8,CASRN_115-46-8,DTXSID2045280,15723,"InChI=1S/C18H21NO/c20-18(15-7-3-1-4-8-15,16-9-5-2-6-10-16)17-11-13-19-14-12-17/h1-10,17,19-20H,11-14H2
",ZMISODWVFHHWNR-UHFFFAOYSA-N,OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1,5.586192850987067,mg/L,OPERA 2.7,1,n/a,n/a
ID_2444,Azobenzene,103-33-3,CASRN_103-33-3,DTXSID8020123,2272,"InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H
",DMLAVOWQYNRWNQ-UHFFFAOYSA-N,C1=CC=C(C=C1)N=NC1=CC=CC=C1,6.4656224666477495,mg/L,OPERA 2.7,1,n/a,n/a
ID_2445,Benzophenone,119-61-9,CASRN_119-61-9,DTXSID0021961,3102,"InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H
",RWCCWEUUXYIKHB-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)C1=CC=CC=C1,138.22952287696788,mg/L,OPERA 2.7,1,n/a,n/a
ID_2446,Nitrothal-isopropyl,10552-74-6,CASRN_10552-74-6,DTXSID5037579,43704,"InChI=1S/C14H17NO6/c1-8(2)20-13(16)10-5-11(14(17)21-9(3)4)7-12(6-10)15(18)19/h5-9H,1-4H3
",VJAWBEFMCIINFU-UHFFFAOYSA-N,CC(C)OC(=O)C1=CC(=CC(=C1)C(=O)OC(C)C)[N+]([O-])=O,2.693085927642459,mg/L,OPERA 2.7,1,n/a,n/a
ID_2447,Diisopropyl sebacate,03.02.7491,CASRN_7491-02-3,DTXSID3064720,24096,"InChI=1S/C16H30O4/c1-13(2)19-15(17)11-9-7-5-6-8-10-12-16(18)20-14(3)4/h13-14H,5-12H2,1-4H3
",XFKBBSZEQRFVSL-UHFFFAOYSA-N,CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,108.89080537896456,mg/L,OPERA 2.7,1,n/a,n/a
ID_2448,C.I. Acid Red 14,3567-69-9,CASRN_3567-69-9,DTXSID3021225,19118,"InChI=1S/C20H14N2O7S2.2Na/c23-20-15-8-4-3-7-14(15)19(31(27,28)29)11-17(20)22-21-16-9-10-18(30(24,25)26)13-6-2-1-5-12(13)16;;/h1-11,23H,(H,24,25,26)(H,27,28,29);;/q;2*+1/p-2
",YSVBPNGJESBVRM-UHFFFAOYSA-L,[Na+].[Na+].OC1=C(C=C(C2=C1C=CC=C2)S([O-])(=O)=O)N=NC1=C2C=CC=CC2=C(C=C1)S([O-])(=O)=O,13837.795851311615,mg/L,OPERA 2.7,0,n/a,n/a
ID_2449,Allura Red C.I.16035,25956-17-6,CASRN_25956-17-6,DTXSID4024436,102192181,"InChI=1S/C18H16N2O8S2.2Na/c1-10-7-14(16(28-2)9-17(10)30(25,26)27)19-20-18-13-5-4-12(29(22,23)24)8-11(13)3-6-15(18)21;;/h3-9,21H,1-2H3,(H,22,23,24)(H,25,26,27);;/q;2*+1/p-2
",CEZCCHQBSQPRMU-UHFFFAOYSA-L,[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)N=NC1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O,65.44090101541718,mg/L,OPERA 2.7,1,n/a,n/a
ID_2450,D-(-)-Lyxose,1114-34-7,CASRN_1114-34-7,DTXSID7046540,439240,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4+,5?/m1/s1
",SRBFZHDQGSBBOR-AGQMPKSLSA-N,O[C@@H]1COC(O)[C@@H](O)[C@H]1O,368525.4495117936,mg/L,OPERA 2.7,1,n/a,n/a
ID_2451,Dodecylsulfonic acid,1510-16-3,CASRN_1510-16-3,DTXSID3073262,15192,"InChI=1S/C12H26O3S/c1-2-3-4-5-6-7-8-9-10-11-12-16(13,14)15/h2-12H2,1H3,(H,13,14,15)
",LDMOEFOXLIZJOW-UHFFFAOYSA-N,CCCCCCCCCCCCS(O)(=O)=O,361.9381185947803,mg/L,OPERA 2.7,1,n/a,n/a
ID_2452,Dodecyl sulfate,151-41-7,CASRN_151-41-7,DTXSID0042088,57468502,"InChI=1S/C12H26O4S/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15/h2-12H2,1H3,(H,13,14,15)
",MOTZDAYCYVMXPC-UHFFFAOYSA-N,CCCCCCCCCCCCOS(O)(=O)=O,1568.6794978672888,mg/L,OPERA 2.7,1,n/a,n/a
ID_2453,17-beta-Estradiol,50-28-2,CASRN_50-28-2,DTXSID0020573,5757,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17+,18+/m1/s1
",VOXZDWNPVJITMN-ZBRFXRBCSA-N,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],3.674413016633752,mg/L,OPERA 2.7,1,n/a,n/a
ID_2454,Estriol,50-27-1,CASRN_50-27-1,DTXSID9022366,5756,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1
",PROQIPRRNZUXQM-ZXXIGWHRSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,37.15144234641277,mg/L,OPERA 2.7,1,n/a,n/a
ID_2455,17-alpha-Estradiol,57-91-0,CASRN_57-91-0,DTXSID8022377,68570,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17-,18+/m1/s1
",VOXZDWNPVJITMN-SFFUCWETSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O,3.674413016633752,mg/L,OPERA 2.7,1,n/a,n/a
ID_2456,Cocaethylene,529-38-4,CASRN_529-38-4,DTXSID20873213,644006,"InChI=1S/C18H23NO4/c1-3-22-18(21)16-14-10-9-13(19(14)2)11-15(16)23-17(20)12-7-5-4-6-8-12/h4-8,13-16H,3,9-11H2,1-2H3/t13-,14+,15-,16+/m0/s1
",NMPOSNRHZIWLLL-XUWVNRHRSA-N,CCOC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C,779.0877892046935,mg/L,OPERA 2.7,1,n/a,n/a
ID_2457,Nortilidine,38677-94-0,CASRN_38677-94-0,DTXSID10191973,162321,"InChI=1S/C16H21NO2/c1-3-19-15(18)16(13-9-5-4-6-10-13)12-8-7-11-14(16)17-2/h4-7,9-11,14,17H,3,8,12H2,1-2H3/t14-,16+/m0/s1
",PDJZPNKVLDWEKI-GOEBONIOSA-N,CCOC(=O)[C@]1(CCC=C[C@@H]1NC)C1=CC=CC=C1,366.34019966036664,mg/L,OPERA 2.7,1,n/a,n/a
ID_2458,Tilidine,32447-90-8,CASRN_32447-90-8,DTXSID9023671,30131,"InChI=1S/C17H23NO2/c1-4-20-16(19)17(14-10-6-5-7-11-14)13-9-8-12-15(17)18(2)3/h5-8,10-12,15H,4,9,13H2,1-3H3/t15-,17+/m1/s1
",WDEFBBTXULIOBB-WBVHZDCISA-N,CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C1=CC=CC=C1,770.4782522173516,mg/L,OPERA 2.7,1,n/a,n/a
ID_2459,Flupirtine,56995-20-1,CASRN_56995-20-1,DTXSID4048436,53276,"InChI=1S/C15H17FN4O2/c1-2-22-15(21)19-12-7-8-13(20-14(12)17)18-9-10-3-5-11(16)6-4-10/h3-8H,2,9H2,1H3,(H,19,21)(H3,17,18,20)
",JUUFBMODXQKSTD-UHFFFAOYSA-N,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,3.186673953855897,mg/L,OPERA 2.7,1,n/a,n/a
ID_2460,Quizalofop-p-ethyl,100646-51-3,CASRN_100646-51-3,DTXSID0034857,1617113,"InChI=1S/C19H17ClN2O4/c1-3-24-19(23)12(2)25-14-5-7-15(8-6-14)26-18-11-21-17-10-13(20)4-9-16(17)22-18/h4-12H,3H2,1-2H3/t12-/m1/s1
",OSUHJPCHFDQAIT-GFCCVEGCSA-N,CCOC(=O)[C@@H](C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,0.3814938604521878,mg/L,OPERA 2.7,1,n/a,n/a
ID_2461,Cinidon-ethyl,142891-20-1,CASRN_142891-20-1,DTXSID1036753,5851439,"InChI=1S/C19H17Cl2NO4/c1-2-26-19(25)16(21)10-11-9-12(7-8-15(11)20)22-17(23)13-5-3-4-6-14(13)18(22)24/h7-10H,2-6H2,1H3/b16-10-
",NNKKTZOEKDFTBU-YBEGLDIGSA-N,CCOC(=O)C(\Cl)=C\C1=CC(=CC=C1Cl)N1C(=O)C2=C(CCCC2)C1=O,0.05831384820353156,mg/L,OPERA 2.7,1,n/a,n/a
ID_2462,Oseltamivir,196618-13-0,CASRN_196618-13-0,DTXSID9044291,65028,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)/t13-,14+,15+/m0/s1
",VSZGPKBBMSAYNT-RRFJBIMHSA-N,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,595.2849828988977,mg/L,OPERA 2.7,1,n/a,n/a
ID_2463,Phenthoate,07.03.2597,CASRN_2597-03-7,DTXSID6042280,17435,"InChI=1/C12H17O4PS2/c1-4-16-12(13)11(10-8-6-5-7-9-10)19-17(18,14-2)15-3/h5-9,11H,4H2,1-3H3
",XAMUDJHXFNRLCY-UHFFFAOYSA-N,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,3.5126775491643083,mg/L,OPERA 2.7,1,n/a,n/a
ID_2464,Fenoxycarb,72490-01-8,CASRN_72490-01-8,DTXSID7032393,51605,"InChI=1S/C17H19NO4/c1-2-20-17(19)18-12-13-21-14-8-10-16(11-9-14)22-15-6-4-3-5-7-15/h3-11H,2,12-13H2,1H3,(H,18,19)
",HJUFTIJOISQSKQ-UHFFFAOYSA-N,CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,6.295926746638184,mg/L,OPERA 2.7,1,n/a,n/a
ID_2465,Mecarbam,2595-54-2,CASRN_2595-54-2,DTXSID0042117,17434,"InChI=1S/C10H20NO5PS2/c1-5-14-10(13)11(4)9(12)8-19-17(18,15-6-2)16-7-3/h5-8H2,1-4H3
",KLGMSAOQDHLCOS-UHFFFAOYSA-N,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,994.681498148812,mg/L,OPERA 2.7,1,n/a,n/a
ID_2466,Triazamate,112143-82-5,CASRN_112143-82-5,DTXSID5034307,86306,"InChI=1S/C13H22N4O3S/c1-7-20-9(18)8-21-11-14-10(13(2,3)4)15-17(11)12(19)16(5)6/h7-8H2,1-6H3
",NKNFWVNSBIXGLL-UHFFFAOYSA-N,CCOC(=O)CSC1=NC(=NN1C(=O)N(C)C)C(C)(C)C,433.9928127911471,mg/L,OPERA 2.7,1,n/a,n/a
ID_2467,Pyraflufen-ethyl,129630-19-9,CASRN_129630-19-9,DTXSID8034871,182951,"InChI=1S/C15H13Cl2F3N2O4/c1-3-24-11(23)6-25-10-4-7(9(18)5-8(10)16)13-12(17)14(22(2)21-13)26-15(19)20/h4-5,15H,3,6H2,1-2H3
",APTZNLHMIGJTEW-UHFFFAOYSA-N,CCOC(=O)COC1=C(Cl)C=C(F)C(=C1)C1=NN(C)C(OC(F)F)=C1Cl,0.08243825306756916,mg/L,OPERA 2.7,1,n/a,n/a
ID_2468,Diphenoxylate,915-30-0,CASRN_915-30-0,DTXSID8022951,13505,"InChI=1S/C30H32N2O2/c1-2-34-28(33)29(25-12-6-3-7-13-25)18-21-32(22-19-29)23-20-30(24-31,26-14-8-4-9-15-26)27-16-10-5-11-17-27/h3-17H,2,18-23H2,1H3
",HYPPXZBJBPSRLK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,804.8457044247964,mg/L,OPERA 2.7,1,n/a,n/a
ID_2469,Meperidine | Pethidine,57-42-1,CASRN_57-42-1,DTXSID9023253,4058,"InChI=1S/C15H21NO2/c1-3-18-14(17)15(9-11-16(2)12-10-15)13-7-5-4-6-8-13/h4-8H,3,9-12H2,1-2H3
",XADCESSVHJOZHK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,3186.330676166764,mg/L,OPERA 2.7,1,n/a,n/a
ID_2470,Clofibrate,637-07-0,CASRN_637-07-0,DTXSID3020336,2796,"InChI=1S/C12H15ClO3/c1-4-15-11(14)12(2,3)16-10-7-5-9(13)6-8-10/h5-8H,4H2,1-3H3
",KNHUKKLJHYUCFP-UHFFFAOYSA-N,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,46.24553162496799,mg/L,OPERA 2.7,1,n/a,n/a
ID_2471,Pyrazophos,13457-18-6,CASRN_13457-18-6,DTXSID7042352,26033,"InChI=1S/C14H20N3O5PS/c1-5-19-14(18)11-9-17-12(15-10(11)4)8-13(16-17)22-23(24,20-6-2)21-7-3/h8-9H,5-7H2,1-4H3
",JOOMJVFZQRQWKR-UHFFFAOYSA-N,CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C,4.189168100981809,mg/L,OPERA 2.7,1,n/a,n/a
ID_2472,Chlorimuron-ethyl,90982-32-4,CASRN_90982-32-4,DTXSID0023955,56160,"InChI=1S/C15H15ClN4O6S/c1-3-26-13(21)9-6-4-5-7-10(9)27(23,24)20-15(22)19-14-17-11(16)8-12(18-14)25-2/h4-8H,3H2,1-2H3,(H2,17,18,19,20,22)
",NSWAMPCUPHPTTC-UHFFFAOYSA-N,CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(Cl)=N1,1196.3539481269786,mg/L,OPERA 2.7,1,n/a,n/a
ID_2473,Fenoxaprop-ethyl,66441-23-4,CASRN_66441-23-4,DTXSID2032392,47938,"InChI=1/C18H16ClNO5/c1-3-22-17(21)11(2)23-13-5-7-14(8-6-13)24-18-20-15-9-4-12(19)10-16(15)25-18/h4-11H,3H2,1-2H3
",PQKBPHSEKWERTG-UHFFFAOYSA-N,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,0.8880645915165295,mg/L,OPERA 2.7,1,n/a,n/a
ID_2474,Quizalofop-ethyl,76578-14-8,CASRN_76578-14-8,DTXSID9023889,53518,"InChI=1/C19H17ClN2O4/c1-3-24-19(23)12(2)25-14-5-7-15(8-6-14)26-18-11-21-17-10-13(20)4-9-16(17)22-18/h4-12H,3H2,1-2H3
",OSUHJPCHFDQAIT-UHFFFAOYSA-N,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,0.3814938604521878,mg/L,OPERA 2.7,1,n/a,n/a
ID_2475,Carfentrazone-ethyl,128639-02-1,CASRN_128639-02-1,DTXSID4032532,86222,"InChI=1/C15H14Cl2F3N3O3/c1-3-26-13(24)10(17)4-8-5-12(11(18)6-9(8)16)23-15(25)22(14(19)20)7(2)21-23/h5-6,10,14H,3-4H2,1-2H3
",MLKCGVHIFJBRCD-UHFFFAOYSA-N,CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O,22.13591361458547,mg/L,OPERA 2.7,1,n/a,n/a
ID_2476,Fenamiphos,22224-92-6,CASRN_22224-92-6,DTXSID3024102,31070,"InChI=1/C13H22NO3PS/c1-6-16-18(15,14-10(2)3)17-12-7-8-13(19-5)11(4)9-12/h7-10H,6H2,1-5H3,(H,14,15)
",ZCJPOPBZHLUFHF-UHFFFAOYSA-N,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,332.62762558199665,mg/L,OPERA 2.7,1,n/a,n/a
ID_2477,Loratadine,79794-75-5,CASRN_79794-75-5,DTXSID2023224,3957,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3
",JCCNYMKQOSZNPW-UHFFFAOYSA-N,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,3.1122467633407203,mg/L,OPERA 2.7,1,n/a,n/a
ID_2478,Ethyl 4-(dimethylamino)benzoate,10287-53-3,CASRN_10287-53-3,DTXSID2044763,25127,"InChI=1S/C11H15NO2/c1-4-14-11(13)9-5-7-10(8-6-9)12(2)3/h5-8H,4H2,1-3H3
",FZUGPQWGEGAKET-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(C=C1)N(C)C,4037.4812010301976,mg/L,OPERA 2.7,1,n/a,n/a
ID_2479,Fenamiphos sulfone,31972-44-8,CASRN_31972-44-8,DTXSID3037547,36028,"InChI=1/C13H22NO5PS/c1-6-18-20(15,14-10(2)3)19-12-7-8-13(11(4)9-12)21(5,16)17/h7-10H,6H2,1-5H3,(H,14,15)
",LVNYJXIBJFXIRZ-UHFFFAOYSA-N,CCOP(=O)(NC(C)C)OC1=CC=C(C(C)=C1)S(C)(=O)=O,624.4509212798927,mg/L,OPERA 2.7,1,n/a,n/a
ID_2480,Trinexapac-ethyl,95266-40-3,CASRN_95266-40-3,DTXSID9032535,n/a,"InChI=1S/C13H16O5/c1-2-18-13(17)8-5-9(14)11(10(15)6-8)12(16)7-3-4-7/h7-8,16H,2-6H2,1H3/b12-11-
",RVKCCVTVZORVGD-QXMHVHEDSA-N,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,170.5527478702337,mg/L,OPERA 2.7,1,n/a,n/a
ID_2481,Benzocaine,94-09-7,CASRN_94-09-7,DTXSID8021804,2337,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2,10H2,1H3
",BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(N)C=C1,847.2059774430154,mg/L,OPERA 2.7,1,n/a,n/a
ID_2482,Ethylparaben,120-47-8,CASRN_120-47-8,DTXSID9022528,8434,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3
",NUVBSKCKDOMJSU-UHFFFAOYSA-N,CCOC(=O)C1=CC=C(O)C=C1,795.3683422180677,mg/L,OPERA 2.7,1,n/a,n/a
ID_2483,Normeperidine | Norpethidine,77-17-8,CASRN_77-17-8,DTXSID50227806,32414,"InChI=1S/C14H19NO2/c1-2-17-13(16)14(8-10-15-11-9-14)12-6-4-3-5-7-12/h3-7,15H,2,8-11H2,1H3
",QKHMFBKXTNQCTM-UHFFFAOYSA-N,CCOC(=O)C1(CCNCC1)C1=CC=CC=C1,772.565330842248,mg/L,OPERA 2.7,1,n/a,n/a
ID_2484,Isoxadifen-ethyl,163520-33-0,CASRN_163520-33-0,DTXSID7040360,6451155,"InChI=1S/C18H17NO3/c1-2-21-17(20)16-13-18(22-19-16,14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2,13H2,1H3
",MWKVXOJATACCCH-UHFFFAOYSA-N,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,7.418555149091771,mg/L,OPERA 2.7,1,n/a,n/a
ID_2485,Decoquinate,18507-89-6,CASRN_18507-89-6,DTXSID5046851,29112,"InChI=1S/C24H35NO5/c1-4-7-8-9-10-11-12-13-14-30-21-15-18-20(16-22(21)28-5-2)25-17-19(23(18)26)24(27)29-6-3/h15-17H,4-14H2,1-3H3,(H,25,26)
",JHAYEQICABJSTP-UHFFFAOYSA-N,CCCCCCCCCCOC1=CC2=C(C=C1OCC)N=CC(C(=O)OCC)=C2O,19.53009373039044,mg/L,OPERA 2.7,1,n/a,n/a
ID_2486,Flumazenil,78755-81-4,CASRN_78755-81-4,DTXSID2023064,3373,"InChI=1S/C15H14FN3O3/c1-3-22-15(21)13-12-7-18(2)14(20)10-6-9(16)4-5-11(10)19(12)8-17-13/h4-6,8H,3,7H2,1-2H3
",OFBIFZUFASYYRE-UHFFFAOYSA-N,CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1,178.59215876376263,mg/L,OPERA 2.7,1,n/a,n/a
ID_2487,Chlorobenzilate,510-15-6,CASRN_510-15-6,DTXSID9020299,10522,"InChI=1S/C16H14Cl2O3/c1-2-21-15(19)16(20,11-3-7-13(17)8-4-11)12-5-9-14(18)10-6-12/h3-10,20H,2H2,1H3
",RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,11.538176604486637,mg/L,OPERA 2.7,1,n/a,n/a
ID_2488,Fosetyl,15845-66-6,CASRN_15845-66-6,DTXSID2057990,23224,"InChI=1S/C2H7O3P/c1-2-5-6(3)4/h6H,2H2,1H3,(H,3,4)
",VUERQRKTYBIULR-UHFFFAOYSA-N,CCOP(O)=O,115235.44958445348,mg/L,OPERA 2.7,1,n/a,n/a
ID_2489,Nitrendipine,39562-70-4,CASRN_39562-70-4,DTXSID0023373,4507,"InChI=1/C18H20N2O6/c1-5-26-18(22)15-11(3)19-10(2)14(17(21)25-4)16(15)12-7-6-8-13(9-12)20(23)24/h6-9,16,19H,5H2,1-4H3
",PVHUJELLJLJGLN-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC,20.264869399354534,mg/L,OPERA 2.7,1,n/a,n/a
ID_2490,Felodipine,72509-76-3,CASRN_72509-76-3,DTXSID4023042,3333,"InChI=1/C18H19Cl2NO4/c1-5-25-18(23)14-10(3)21-9(2)13(17(22)24-4)15(14)11-7-6-8-12(19)16(11)20/h6-8,15,21H,5H2,1-4H3
",RZTAMFZIAATZDJ-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,2.7202816764960476,mg/L,OPERA 2.7,1,n/a,n/a
ID_2491,Benfuracarb,82560-54-1,CASRN_82560-54-1,DTXSID2041622,54886,"InChI=1S/C20H30N2O5S/c1-7-25-17(23)11-12-22(14(2)3)28-21(6)19(24)26-16-10-8-9-15-13-20(4,5)27-18(15)16/h8-10,14H,7,11-13H2,1-6H3
",FYZBOYWSHKHDMT-UHFFFAOYSA-N,CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,8.191150381641737,mg/L,OPERA 2.7,1,n/a,n/a
ID_2492,Dabigatran etexilate,211915-06-9,CASRN_211915-06-9,DTXSID4057681,135565674,"InChI=1S/C34H41N7O5/c1-4-6-7-10-21-46-34(44)39-32(35)24-12-15-26(16-13-24)37-23-30-38-27-22-25(14-17-28(27)40(30)3)33(43)41(20-18-31(42)45-5-2)29-11-8-9-19-36-29/h8-9,11-17,19,22,37H,4-7,10,18,20-21,23H2,1-3H3,(H2,35,39,44)
",KSGXQBZTULBEEQ-UHFFFAOYSA-N,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,0.25573133987042074,mg/L,OPERA 2.7,0,n/a,n/a
ID_2493,Ethyl butylacetylaminopropionate,52304-36-6,CASRN_52304-36-6,DTXSID9035753,104150,"InChI=1S/C11H21NO3/c1-4-6-8-12(10(3)13)9-7-11(14)15-5-2/h4-9H2,1-3H3
",VZRKEAFHFMSHCD-UHFFFAOYSA-N,CCCCN(CCC(=O)OCC)C(C)=O,62091.17944026363,mg/L,OPERA 2.7,1,n/a,n/a
ID_2494,Benzoylprop-ethyl,22212-55-1,CASRN_22212-55-1,DTXSID7040281,31068,"InChI=1/C18H17Cl2NO3/c1-3-24-18(23)12(2)21(14-9-10-15(19)16(20)11-14)17(22)13-7-5-4-6-8-13/h4-12H,3H2,1-2H3
",SLCGUGMPSUYJAY-UHFFFAOYSA-N,CCOC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1,20.12638496416165,mg/L,OPERA 2.7,1,n/a,n/a
ID_2495,Alanycarb,83130-01-2,CASRN_83130-01-2,DTXSID5058195,9576091,"InChI=1S/C17H25N3O4S2/c1-5-23-16(21)11-12-20(13-15-9-7-6-8-10-15)26-19(3)17(22)24-18-14(2)25-4/h6-10H,5,11-13H2,1-4H3/b18-14-
",GMAUQNJOSOMMHI-JXAWBTAJSA-N,CCOC(=O)CCN(CC1=CC=CC=C1)SN(C)C(=O)O\N=C(\C)SC,20.023432357876793,mg/L,OPERA 2.7,1,n/a,n/a
ID_2496,Ethyl sulfate,n/a,n/a,DTXSID4043729,3804841,"InChI=1S/C2H6O4S/c1-2-6-7(3,4)5/h2H2,1H3,(H,3,4,5)/p-1
",KIWBPDUYBMNFTB-UHFFFAOYSA-M,CCOS([O-])(=O)=O,185066.04152760617,mg/L,OPERA 2.7,1,n/a,n/a
ID_2497,Ethylbenzene,100-41-4,CASRN_100-41-4,DTXSID3020596,7500,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3
",YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCC1=CC=CC=C1,172.18433441640286,mg/L,OPERA 2.7,1,n/a,n/a
ID_2498,3-Aminofluoranthene,2693-46-1,CASRN_2693-46-1,DTXSID2049260,17599,"InChI=1S/C16H11N/c17-15-9-8-13-11-5-2-1-4-10(11)12-6-3-7-14(15)16(12)13/h1-9H,17H2
",VHGJAFIHUSTRGB-UHFFFAOYSA-N,NC1=CC=C2C3=CC=CC=C3C3=C2C1=CC=C3,1.114299057611878,mg/L,OPERA 2.7,1,n/a,n/a
