ID,chemical_name,DTXSID,PubChem_CID,InChIKey,FISH_ACUTE_LC50_IRFMN_RECALCULATED,FISH_ACUTE_LC50_IRFMN_RECALCULATED_UNIT,FISH_ACUTE_LC50_IRFMN_RELIABILTY,FISH_ACUTE_LC50_IRFMN_RECALCULATED_S_AD,FISH_S_AD_COMMENT,FISH_ECOTOXDB_P5,FISH_ECOTOXDB_P5_UNIT,FISH_ECOTOXDB_GEOMEAN,FISH_ECOTOXDB_GEOMEAN_UNIT,FISH_ECOTOXDB_P5_S_AD,FISH_ECOTOXDB_GEOMEAN_S_AD,FISH_ECOTOXDB_S_AD_COMMENT,FISH_ECOTOXDB_datapoints
ID_3067,Cythioate,DTXSID8041828,8293,BSBSDQUZDZXGFN-UHFFFAOYSA-N,4.549,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3068,Fenthion,DTXSID8020620,3346,PNVJTZOFSHSLTO-UHFFFAOYSA-N,3.809,mg/L,LOW,3,"OPERA 2.7, QSARr",0.772,mg/L,2.287,mg/L,3,3,"OPERA 2.7, QSARr",107
ID_3069,Vamidothion,DTXSID7042510,560193,LESVOLZBIFDZGS-UHFFFAOYSA-N,3.748,mg/L,LOW,3,"OPERA 2.7, QSARr",40,mg/L,40,mg/L,3,3,"OPERA 2.7, QSARr",3
ID_3070,Azinphos-methyl,DTXSID3020122,2268,CJJOSEISRRTUQB-UHFFFAOYSA-N,2.518,mg/L,LOW,3,"OPERA 2.7, QSARr",0.00239,mg/L,0.1624,mg/L,3,3,"OPERA 2.7, QSARr",310
ID_3071,Dimethoate,DTXSID7020479,3082,MCWXGJITAZMZEV-UHFFFAOYSA-N,17.26,mg/L,LOW,3,"OPERA 2.7, QSARr",0.02179,mg/L,3.921,mg/L,3,3,"OPERA 2.7, QSARr",102
ID_3072,Omethoate,DTXSID4037580,14210,PZXOQEXFMJCDPG-UHFFFAOYSA-N,22.83,mg/L,LOW,3,"OPERA 2.7, QSARr",10.48,mg/L,54.09,mg/L,3,3,"OPERA 2.7, QSARr",7
ID_3073,Acephate,DTXSID8023846,1982,YASYVMFAVPKPKE-UHFFFAOYSA-N,20.91,mg/L,LOW,3,"OPERA 2.7, QSARr",50,mg/L,222.2,mg/L,3,3,"OPERA 2.7, QSARr",141
ID_3074,Methamidophos,DTXSID6024177,4096,NNKVPIKMPCQWCG-UHFFFAOYSA-N,23.11,mg/L,LOW,3,"OPERA 2.7, QSARr",3.238,mg/L,29.42,mg/L,3,3,"OPERA 2.7, QSARr",10
ID_3075,Pirimiphos-ethyl,DTXSID5042297,31957,TZBPRYIIJAJUOY-UHFFFAOYSA-N,6.159,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3076,Pirimiphos-methyl,DTXSID0024266,34526,QHOQHJPRIBSPCY-UHFFFAOYSA-N,4.456,mg/L,LOW,3,"OPERA 2.7, QSARr",0.2918,mg/L,2.457,mg/L,3,3,"OPERA 2.7, QSARr",15
ID_3077,Demeton-O-methyl,DTXSID6041840,13346,ZVZQKNVMDKSGGF-UHFFFAOYSA-N,21.4,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3078,Famphur,DTXSID7041966,5859,JISACBWYRJHSMG-UHFFFAOYSA-N,3.548,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3079,Fenthion sulfoxide,DTXSID9058076,19577,DLAPIMGBBDILHJ-UHFFFAOYSA-N,3.54,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3080,Fenthion sulfone,DTXSID6041975,19578,ZDHYERRNXRANLI-UHFFFAOYSA-N,2.261,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3081,Isazofos,DTXSID7034676,39223,XRHGWAGWAHHFLF-UHFFFAOYSA-N,3.957,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3082,Homoharringtonine,DTXSID0045678,45356872,HYFHYPWGAURHIV-JCNWCSDUSA-N,5.855,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3083,"Octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate",DTXSID8027456,16386,SSDSCDGVMJFTEQ-UHFFFAOYSA-N,1.246,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3084,"Octyl-3,5-di-tert-butyl-4-hydroxyhydrocinnamate",DTXSID60273995,9908458,CFXCGWWYIDZIMU-UHFFFAOYSA-N,0.7093,mg/L,MODERATE,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3085,Octyl tin,DTXSID50904120,91991,FVDVDOXUPRCVOO-UHFFFAOYSA-N,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3086,Trichloronat,DTXSID9038420,9477,ANIAQSUBRGXWLS-UHFFFAOYSA-N,0.6533,mg/L,LOW,3,"OPERA 2.7, QSARr",0.168,mg/L,0.3526,mg/L,3,3,"OPERA 2.7, QSARr",8
ID_3087,EPN,DTXSID7022174,16421,AIGRXSNSLVJMEA-UHFFFAOYSA-N,1.312,mg/L,LOW,3,"OPERA 2.7, QSARr",0.0281,mg/L,0.3187,mg/L,3,3,"OPERA 2.7, QSARr",68
ID_3088,Butamiphos,DTXSID5058068,37419,OEYOMNZEMCPTKN-UHFFFAOYSA-N,3.02,mg/L,LOW,3,"OPERA 2.7, QSARr",4.1,mg/L,4.1,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_3089,Sulprofos,DTXSID8032675,37125,JXHJNEJVUNHLKO-UHFFFAOYSA-N,1.107,mg/L,LOW,0,"OPERA 2.7, QSARr",1.95,mg/L,12.65,mg/L,0,0,"OPERA 2.7, QSARr",11
ID_3090,Edifenphos,DTXSID7041910,28292,AWZOLILCOUMRDG-UHFFFAOYSA-N,1.259,mg/L,LOW,3,"OPERA 2.7, QSARr",1.33,mg/L,2.057,mg/L,3,3,"OPERA 2.7, QSARr",3
ID_3091,Fonofos,DTXSID2024113,13676,KVGLBTYUCJYMND-UHFFFAOYSA-N,2.821,mg/L,LOW,3,"OPERA 2.7, QSARr",0.00536,mg/L,0.1637,mg/L,3,3,"OPERA 2.7, QSARr",25
ID_3092,Tolnaftate,DTXSID3042477,5510,FUSNMLFNXJSCDI-UHFFFAOYSA-N,0.5694,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3093,Oxasulfuron,DTXSID4034364,86443,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,4.657,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3094,Diphenylphosphine oxide,DTXSID60422562,6327869,YFPJFKYCVYXDJK-UHFFFAOYSA-N,3.129,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3095,Triphenylphosphine oxide,DTXSID2022121,13097,FIQMHBFVRAXMOP-UHFFFAOYSA-N,0.7058,mg/L,LOW,0,"OPERA 2.7, QSARr",53.7,mg/L,53.7,mg/L,0,0,"OPERA 2.7, QSARr",1
ID_3096,Propachlor OA | Propachlor OXA,DTXSID8037592,155385,HYHJOUPYTUBFIX-UHFFFAOYSA-N,16.03,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3097,Pentachlorophenol,DTXSID7021106,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,0.3184,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",0.039,mg/L,0.1927,mg/L,3,3,"OPERA 2.7, QSARr",472
ID_3098,Perfluorotridecanoic acid | PFTrDA,DTXSID90868151,3018355,LVDGGZAZAYHXEY-UHFFFAOYSA-N,1.621,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3099,Perfluoroheptanesulfonic acid,DTXSID8059920,67820,OYGQVDSRYXATEL-UHFFFAOYSA-N,1.895,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3100,Perfluorooctanoic acid,DTXSID8031865,9554,SNGREZUHAYWORS-UHFFFAOYSA-N,1.591,mg/L,LOW,3,"OPERA 2.7, QSARr",140,mg/L,315.5,mg/L,3,3,"OPERA 2.7, QSARr",22
ID_3101,Perylene,DTXSID4047753,9142,CSHWQDPOILHKBI-UHFFFAOYSA-N,0.3376,mg/L,MODERATE,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3102,10-Azabenzo(a)pyrene,DTXSID10172282,12435805,BYFIUFNRSNKODH-UHFFFAOYSA-N,0.7487,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3103,9-Phenanthrol,DTXSID9047592,10229,DZKIUEHLEXLYKM-UHFFFAOYSA-N,1.736,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3104,Phenanthrene,DTXSID6024254,995,YNPNZTXNASCQKK-UHFFFAOYSA-N,0.8828,mg/L,MODERATE,0,"OPERA 2.7, QSARr",0.2552,mg/L,0.6053,mg/L,3,0,"OPERA 2.7, QSARr",4
ID_3105,"9,10-Phenanthrenedione",DTXSID3058901,6763,YYVYAPXYZVYDHN-UHFFFAOYSA-N,2.761,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3106,Phenanthridine,DTXSID3074288,9189,RDOWQLZANAYVLL-UHFFFAOYSA-N,2.743,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3107,Phenazine,DTXSID2059069,4757,PCNDJXKNXGMECE-UHFFFAOYSA-N,2.938,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3108,"1,7-Phenazinediamine",DTXSID70182403,147195,FRPNYDRHOLAYDZ-UHFFFAOYSA-N,3.884,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3109,"2,8-Phenazinediamine",DTXSID50227846,146088,CCBDBWAKDHGKNI-UHFFFAOYSA-N,3.707,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3110,Phenoxyacetic acid,DTXSID9025873,19188,LCPDWSOZIOUXRV-UHFFFAOYSA-N,52.71,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3111,Phenyl dihydrogen phosphate,DTXSID6044981,12793,CMPQUABWPXYYSH-UHFFFAOYSA-N,27.49,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3112,Ritalinic acid,DTXSID20864888,59877519,INGSNVSERUZOAK-UHFFFAOYSA-N,8.168,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3113,Piperazine,DTXSID1021164,4837,GLUUGHFHXGJENI-UHFFFAOYSA-N,15.18,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3114,4-Piperidinecarboxamide,DTXSID7068182,3772,DPBWFNDFMCCGGJ-UHFFFAOYSA-N,25.77,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3115,Potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,DTXSID60881236,25210512,OWQCHLFKOGVODW-UHFFFAOYSA-M,1.324,mg/L,LOW,3,"OPERA 2.7, QSARr",0.7719,mg/L,3.289,mg/L,3,3,"OPERA 2.7, QSARr",8
ID_3116,Acesulfame K,DTXSID1030606,11074431,WBZFUFAFFUEMEI-UHFFFAOYSA-M,30.16,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3117,Potassium perfluorooctanesulfonate,DTXSID8037706,23669238,WFRUBUQWJYMMRQ-UHFFFAOYSA-M,1.784,mg/L,LOW,3,"OPERA 2.7, QSARr",2.984,mg/L,19.71,mg/L,3,3,"OPERA 2.7, QSARr",38
ID_3118,Potassium Perfluorobutyl sulfonate | PFBS,DTXSID3037707,122372,LVTHXRLARFLXNR-UHFFFAOYSA-M,9.396,mg/L,LOW,3,"OPERA 2.7, QSARr",1782,mg/L,3521,mg/L,3,2,"OPERA 2.7, QSARr",10
ID_3119,Progesterone,DTXSID3022370,5994,RJKFOVLPORLFTN-LEKSSAKUSA-N,2.454,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3120,Acrylamide,DTXSID5020027,6579,HRPVXLWXLXDGHG-UHFFFAOYSA-N,24.08,mg/L,LOW,3,"OPERA 2.7, QSARr",28.47,mg/L,148.4,mg/L,3,3,"OPERA 2.7, QSARr",23
ID_3121,Clodinafop-propargyl,DTXSID6032354,92431,JBDHZKLJNAIJNC-LLVKDONJSA-N,1.013,mg/L,LOW,3,"OPERA 2.7, QSARr",0.249,mg/L,0.4041,mg/L,3,3,"OPERA 2.7, QSARr",4
ID_3122,1-Propanol,DTXSID2021739,1031,BDERNNFJNOPAEC-UHFFFAOYSA-N,2.439,mg/L,GOOD,3,"OPERA 2.7, QSARr",892,mg/L,2441,mg/L,3,3,"OPERA 2.7, QSARr",15
ID_3123,Isopropanol,DTXSID7020762,3776,KFZMGEQAYNKOFK-UHFFFAOYSA-N,19.02,mg/L,LOW,3,"OPERA 2.7, QSARr",1400,mg/L,5757,mg/L,3,3,"OPERA 2.7, QSARr",15
ID_3124,Propetamphos,DTXSID7032470,5372405,BZNDWPRGXNILMS-VQHVLOKHSA-N,17.32,mg/L,LOW,3,"OPERA 2.7, QSARr",0.2088,mg/L,0.6791,mg/L,3,3,"OPERA 2.7, QSARr",5
ID_3125,Methoprene,DTXSID8032627,5366546,NFGXHKASABOEEW-LDRANXPESA-N,1.067,mg/L,LOW,0,"OPERA 2.7, QSARr",1.523,mg/L,18.43,mg/L,0,0,"OPERA 2.7, QSARr",23
ID_3126,Diethofencarb,DTXSID5037527,91742,LNJNFVJKDJYTEU-UHFFFAOYSA-N,4.641,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3127,Chlorpropham,DTXSID7020764,2728,CWJSHJJYOPWUGX-UHFFFAOYSA-N,4,mg/L,LOW,3,"OPERA 2.7, QSARr",3.824,mg/L,6.89,mg/L,3,3,"OPERA 2.7, QSARr",7
ID_3128,Benthiavalicarb-isopropyl,DTXSID9058232,53297381,USRKFGIXLGKMKU-ABAIWWIYSA-N,1.286,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3129,Iprovalicarb,DTXSID0047662,10958189,NWUWYYSKZYIQAE-WMCAAGNKSA-N,2.588,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3130,Cambendazole,DTXSID0046852,33309,QZWHWHNCPFEXLL-UHFFFAOYSA-N,3.191,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3131,Isofenphos,DTXSID8032417,32872,HOQADATXFBOEGG-UHFFFAOYSA-N,4.156,mg/L,LOW,3,"OPERA 2.7, QSARr",1.35,mg/L,3.302,mg/L,3,3,"OPERA 2.7, QSARr",11
ID_3132,Bifenazate,DTXSID5032525,176879,VHLKTXFWDRXILV-UHFFFAOYSA-N,2.385,mg/L,LOW,3,"OPERA 2.7, QSARr",0.4406,mg/L,1.58,mg/L,3,3,"OPERA 2.7, QSARr",4
ID_3133,Fenofibrate,DTXSID2029874,3339,YMTINGFKWWXKFG-UHFFFAOYSA-N,1.086,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3134,Isocarbophos,DTXSID7042063,90479,YFVOXLJXJBQDEF-UHFFFAOYSA-N,5.021,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3135,Bromopropylate,DTXSID1034397,28936,FOANIXZHAMJWOI-UHFFFAOYSA-N,1.124,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3136,Chloropropylate,DTXSID5041778,22094,AXGUBXVWZBFQGA-UHFFFAOYSA-N,0.9445,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3137,Flamprop-isopropyl,DTXSID6041977,40520,IKVXBIIHQGXQRQ-UHFFFAOYSA-N,0.9578,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3138,Propham,DTXSID7020766,24685,VXPLXMJHHKHSOA-UHFFFAOYSA-N,18,mg/L,LOW,3,"OPERA 2.7, QSARr",30.65,mg/L,67.49,mg/L,3,3,"OPERA 2.7, QSARr",12
ID_3139,Triacetin,DTXSID3026691,5541,URAYPUMNDPQOKB-UHFFFAOYSA-N,4.423,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3140,Propamocarb,DTXSID1040295,32490,WZZLDXDUQPOXNW-UHFFFAOYSA-N,27.61,mg/L,LOW,3,"OPERA 2.7, QSARr",92.24,mg/L,94.37,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_3141,Propylparaben,DTXSID4022527,7175,QELSKZZBTMNZEB-UHFFFAOYSA-N,15.29,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3142,1-Hydroxypyrene,DTXSID1038298,21387,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,1.006,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3143,4-Aminopyrene,DTXSID40168936,119443,AYBSKADMMKVOIV-UHFFFAOYSA-N,1.135,mg/L,GOOD,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3144,Pyrene,DTXSID3024289,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,0.4138,mg/L,MODERATE,0,"OPERA 2.7, QSARr",0.07792,mg/L,0.5634,mg/L,3,0,"OPERA 2.7, QSARr",7
ID_3145,"1,3-Diaminopyrene",DTXSID90532860,13262724,WOFKFNZIJZWWPZ-UHFFFAOYSA-N,2.534,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3146,"1,6-Diaminopyrene",DTXSID10164203,146178,OWJJRQSAIMYXQJ-UHFFFAOYSA-N,2.333,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3147,2-Aminopyridine,DTXSID0024505,10439,ICSNLGPSRYBMBD-UHFFFAOYSA-N,20.81,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",6.3,mg/L,8.485,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_3148,Niacinamide,DTXSID2020929,936,DFPAKSUCGFBDDF-UHFFFAOYSA-N,29.32,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3149,Isoniazid,DTXSID8020755,3767,QRXWMOHMRWLFEY-UHFFFAOYSA-N,34.9,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3150,2-Hydroxyquinoline,DTXSID1058769,5280922,LISFMEBWQUVKPJ-UHFFFAOYSA-N,21.03,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3151,4-Hydroxyquinoline,DTXSID50209980,5280925,PMZDQRJGMBOQBF-UHFFFAOYSA-N,5.485,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3152,5-Hydroxyquinoline,DTXSID60870625,135441757,GYESAYHWISMZOK-UHFFFAOYSA-N,5.404,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3153,6-Hydroxyquinoline,DTXSID40206726,11374,OVYWMEWYEJLIER-UHFFFAOYSA-N,10.65,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3154,7-Hydroxyquinoline,DTXSID7060380,135426866,XCRPPAPDRUBKRJ-UHFFFAOYSA-N,8.582,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3155,8-Hydroxyquinoline,DTXSID5020730,1923,MCJGNVYPOGVAJF-UHFFFAOYSA-N,5.33,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",18,mg/L,18,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_3156,Quinolin-8-yl 2-fluoro-1-pentyl-1H-indole-3-carboxylate,DTXSID60857138,72710774,MBOCMBFDYVSGLJ-UHFFFAOYSA-N,0.9733,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3157,Quinolin-8-yl 1-(cyclohexylmethyl)-1H-indole-3-carboxylate,DTXSID40856801,71711120,RHYGTJXOHOGQGI-UHFFFAOYSA-N,0.9565,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3158,Quinolin-8-yl 1-pentyl-1H-indole-3-carboxylate,DTXSID70856177,71604304,ZAVGICCEAOUWFM-UHFFFAOYSA-N,0.8091,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3159,Quinoline,DTXSID1021798,7047,SMWDFEZZVXVKRB-UHFFFAOYSA-N,36.89,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",6.596,mg/L,27.02,mg/L,3,3,"OPERA 2.7, QSARr",13
ID_3160,Quinoxaline,DTXSID6049432,7045,XSCHRSMBECNVNS-UHFFFAOYSA-N,21.84,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3161,Endrin,DTXSID6020561,12358480,DFBKLUNHFCTMDC-GKRDHZSOSA-N,1.097,mg/L,LOW,0,"OPERA 2.7, QSARr",1.69e-4,mg/L,0.001806,mg/L,3,3,"OPERA 2.7, QSARr",319
ID_3162,Dieldrin,DTXSID9020453,969491,DFBKLUNHFCTMDC-PICURKEMSA-N,1.097,mg/L,LOW,0,"OPERA 2.7, QSARr",0.00161,mg/L,0.01979,mg/L,3,3,"OPERA 2.7, QSARr",242
ID_3163,Tramadol,DTXSID90858931,33741,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,7.437,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3164,Norgestrel | dl-Norgestrel,DTXSID3047477,13109,WWYNJERNGUHSAO-XUDSTZEESA-N,1.493,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3165,Fenpropimorph,DTXSID4034601,93365,RYAUSSKQMZRMAI-ALOPSCKCSA-N,1.062,mg/L,MODERATE,3,"OPERA 2.7, QSARr",2.177,mg/L,2.702,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_3166,Fluvastatin,DTXSID2020636,446155,FJLGEFLZQAZZCD-MCBHFWOFSA-N,2.309,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3167,Hexythiazox,DTXSID7024299,13218777,XGWIJUOSCAQSSV-XHDPSFHLSA-N,1.511,mg/L,LOW,0,"OPERA 2.7, QSARr",0.3125,mg/L,1.872,mg/L,0,0,"OPERA 2.7, QSARr",6
ID_3168,Triallate,DTXSID5024344,5543,MWBPRDONLNQCFV-UHFFFAOYSA-N,1.672,mg/L,LOW,3,"OPERA 2.7, QSARr",0.848,mg/L,1.38,mg/L,3,3,"OPERA 2.7, QSARr",13
ID_3169,Fenothiocarb,DTXSID5058145,44178,HMIBKHHNXANVHR-UHFFFAOYSA-N,4.978,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3170,Tribufos,DTXSID1024174,5125,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,1.893,mg/L,LOW,2,"OPERA 2.7, QSARr",0.24,mg/L,1.142,mg/L,3,3,"OPERA 2.7, QSARr",65
ID_3171,Bensultap,DTXSID6058001,87176,YFXPPSKYMBTNAV-UHFFFAOYSA-N,1.751,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3172,Dioxathion,DTXSID9020534,6531,VBKKVDGJXVOLNE-UHFFFAOYSA-N,2.561,mg/L,LOW,2,"OPERA 2.7, QSARr",0.007,mg/L,0.308,mg/L,3,3,"OPERA 2.7, QSARr",42
ID_3173,Cadusafos,DTXSID7037505,91752,KXRPCFINVWWFHQ-UHFFFAOYSA-N,3.148,mg/L,LOW,3,"OPERA 2.7, QSARr",0.134,mg/L,0.1502,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_3174,Phosmet,DTXSID5024261,12901,LMNZTLDVJIUSHT-UHFFFAOYSA-N,3.635,mg/L,LOW,3,"OPERA 2.7, QSARr",0.0602,mg/L,0.8128,mg/L,3,3,"OPERA 2.7, QSARr",143
ID_3175,Spironolactone,DTXSID6034186,5833,LXMSZDCAJNLERA-ZHYRCANASA-N,2.296,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3176,Orbencarb,DTXSID0058061,36867,LLLFASISUZUJEQ-UHFFFAOYSA-N,2.149,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_3177,Thiobencarb,DTXSID6024337,34192,QHTQREMOGMZHJV-UHFFFAOYSA-N,1.469,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",0.2624,mg/L,0.8087,mg/L,3,3,"OPERA 2.7, QSARr",84
